ticker,volume,vwap,open,close,high,low,timestamp,trade_count,price_change,volatility,volume_surge,rsi,macd_line,macd_signal,macd_diff,adx,atr,buy_signal,mfi,ticker_encoded
SLDPW,26811.0,0.1904,0.2,0.1817,0.2,0.174,1970-01-01 00:29:02.414400,43.0,-0.09150000000000005,0.149425287356322,1.5720869687587953,44.018688902890666,-1.725811866006591,-0.3458725866714823,-1.3799392793351088,5.818833589009807,13.367174528782284,1,0,0
MAPSW,149295.0,0.03892,0.033649,0.035,0.0425,0.033649,1970-01-01 00:29:02.414400,159.0,0.04014978156854602,0.26303902047609157,3.5678609324067256,40.77270356251742,-2.03265153642435,-0.0870769142148537,-1.945574622209496,4.280249838250014,9.603386315701472,0,0,0
BOWNR,138764.0,0.2898,0.2886,0.27,0.2999,0.27,1970-01-01 00:29:02.414400,147.0,-0.06444906444906447,0.11074074074074067,2.0156939533829736,44.204484285937994,-1.5485752029447717,-0.2876351515386311,-1.2609400514061406,5.583596546723472,15.215501466089536,1,0,0
MBAVW,95932.0,0.2701,0.27,0.29,0.29,0.27,1970-01-01 00:29:02.414400,5.0,0.07407407407407393,0.07407407407407393,3.683967988202946,46.08283571691901,-4.176806240460159,2.1965824290453817,-6.373388669505541,5.778235428672299,37.04989115820698,0,0,0
YGMZ,33019.0,0.9455,0.94,0.9599,0.9599,0.9,1970-01-01 00:29:02.414400,171.0,0.02117021276595748,0.0665555555555555,2.632758180774383,45.68701538852848,-6.024707286052944,-5.129850496514646,-0.8948567895382986,4.161354009185813,23.072402001506656,0,0,0
SMXWW,4950.0,0.02287,0.0234,0.0211,0.0247,0.0206,1970-01-01 00:29:02.414400,12.0,-0.09829059829059829,0.1990291262135922,2.0491803278688527,45.22824427641576,-2.953521920644178,-2.2129861078756443,-0.7405358127685338,5.225853364625243,16.496964731707273,1,0,0
KPLTW,86181.0,0.01212,0.0081,0.0111,0.0125,0.0081,1970-01-01 00:29:02.414400,47.0,0.3703703703703705,0.5432098765432101,4.127047217699454,46.69665481212969,-0.266578371181307,2.4374495912153975,-2.7040279623967045,6.177877854737085,36.83033401280731,0,0,0
VSTEW,4498.0,0.03761,0.0375,0.035,0.04,0.035,1970-01-01 00:29:02.414400,16.0,-0.06666666666666654,0.14285714285714277,1.3004510234763502,46.867782239887774,-3.245397186643796,-2.5326231463191995,-0.7127740403245966,4.830837990069086,31.0924254102261,1,0,0
XOSWW,13459.0,0.0142,0.0149,0.014,0.0149,0.014,1970-01-01 00:29:02.414400,19.0,-0.06040268456375837,0.06428571428571427,2.003125465098973,46.617720383188335,-3.5609941443756092,-2.630978470191163,-0.9300156741844461,4.135202322659867,26.85057665403654,1,0,0
DTCK,10304.0,0.9264,0.920001,0.9332,0.9349,0.920001,1970-01-01 00:29:02.414400,34.0,0.014346723536170149,0.016194547614622155,1.4194792671166827,44.00184777315445,-0.2210045230750879,0.8012026966356415,-1.0222072197107295,6.208842425323203,17.55684275398804,0,0,0
PXSAW,13159.0,0.06073,0.089,0.06,0.089,0.06,1970-01-01 00:29:02.414400,12.0,-0.3258426966292135,0.48333333333333334,2.218905975988129,45.6240450932896,-2.088958492827672,1.9357893358932439,-4.0247478287209155,6.911435511375051,26.348472772659445,1,0,0
ESGLW,9720.0,0.0145,0.0184,0.0199,0.0199,0.0117,1970-01-01 00:29:02.414400,42.0,0.08152173913043485,0.7008547008547009,1.8329247595700546,45.767417213739044,-4.100839780719685,-0.45883285167338345,-3.6420069290463015,6.171368270808523,24.797723571987174,0,0,0
BSIIW,16634.0,0.2076,0.17455,0.2,0.21,0.17455,1970-01-01 00:29:02.414400,36.0,0.14580349470065884,0.20309366943569165,2.633795680537083,47.65394869404459,-11.057449470201604,-9.203964503648963,-1.8534849665526405,4.866353922188644,50.67115641855279,0,0,0
NEHCW,5550.0,0.1943,0.199899,0.1999,0.1999,0.1899,1970-01-01 00:29:02.414400,16.0,5.0025262757742666e-06,0.0526592943654554,1.4521193092621665,47.14975555874703,-4.408132636804016,-4.0022590368958415,-0.4058735999081744,3.8158812371431936,36.517311361344,0,0,0
NESRW,139824.0,0.3496,0.35,0.35,0.35,0.262501,1970-01-01 00:29:02.414400,31.0,0.0,0.33332825398760385,4.719415135988983,46.22875734659037,-3.3503460654975754,-2.627913836609273,-0.7224322288883025,3.0189435646492666,21.15506129827648,0,0,0
BZAIW,20780.0,0.4262,0.4299,0.4199,0.4299,0.4,1970-01-01 00:29:02.414400,19.0,-0.023261223540358242,0.07474999999999996,3.5064628260942934,45.195387775399595,-2.5322814193131897,-0.6613025714376388,-1.870978847875551,3.9901651949780734,15.607333608117273,1,0,0
GRNQ,77950.0,0.9439,0.934,0.9185,1.0,0.895,1970-01-01 00:29:02.414400,190.0,-0.016595289079229195,0.11731843575418992,3.0247646542959807,46.708229450687526,-4.477009174275032,1.4046870855709246,-5.881696259845957,6.19534019076441,42.72710695078778,1,0,0
CDROW,13065.0,0.7011,0.68,0.7,0.745001,0.6411,1970-01-01 00:29:02.414400,23.0,0.029411764705882214,0.16206676025581035,1.8330667564609817,45.66270289699381,-1.4687232009233675,-0.5659630088340626,-0.9027601920893049,4.755407627936423,27.880837797968155,0,0,0
AMPX.WS,19680.0,0.3821,0.38,0.38,0.39,0.3785,1970-01-01 00:29:02.414400,49.0,0.0,0.030383091149273473,1.603049704315527,45.85599187855123,-3.717564730899973,-3.0202833270578253,-0.6972814038421475,3.7794156682568527,19.19294450467317,0,0,0
SHMDW,32133.0,0.2898,0.260101,0.28,0.2939,0.26,1970-01-01 00:29:02.414400,70.0,0.07650489617494742,0.13038461538461532,1.7587463875996145,46.01228841284993,-4.936694554920836,-3.557364636384701,-1.3793299185361345,4.031111558871137,17.914477659641662,0,0,0
DFLIW,26337.0,0.02726,0.0252,0.0277,0.0295,0.0251,1970-01-01 00:29:02.414400,44.0,0.09920634920634916,0.1752988047808764,2.66030303030303,45.72797156705207,-2.614948085997396,-3.0889926647486883,0.47404457875129236,4.676857742617682,16.453318448565575,1,0,0
TE.WS,5435.0,0.2007,0.2111,0.2,0.21125,0.2,1970-01-01 00:29:02.414400,25.0,-0.05258171482709616,0.05624999999999991,1.7549241201162415,44.012423267502044,-0.5647313289477118,1.3805368597399847,-1.9452681886876966,4.6872174583465425,17.6297504909387,1,0,0
HVIIR,17025.0,0.203,0.2,0.1918,0.2297,0.18,1970-01-01 00:29:02.414400,127.0,-0.041000000000000064,0.2761111111111111,2.1636631675266247,43.580503228014074,-4.736655668516374,-2.184373177990408,-2.5522824905259656,5.433086348067208,12.573398404958953,1,0,0
ALDFW,7410.0,0.2826,0.2785,0.26,0.4112,0.2525,1970-01-01 00:29:02.414400,111.0,-0.06642728904847402,0.6285148514851485,2.0726113224434997,45.1017480973104,-0.8085599337300877,-0.30197962746797896,-0.5065803062621088,5.373921640144959,14.790764039936391,1,0,0
HLLY.WS,10236.0,0.03503,0.035,0.035,0.035,0.035,1970-01-01 00:29:02.414400,6.0,0.0,0.0,3.2227189723569047,45.85021621755242,-0.7825084010045629,-0.39647421648220077,-0.3860341845223621,5.812172903292861,17.29793222178278,0,0,0
SVIIR,16237.0,0.07649,0.074,0.075,0.087501,0.074,1970-01-01 00:29:02.414400,54.0,0.013513513513513526,0.18244594594594593,2.7530604632235747,46.78790172295663,0.7382554161989674,2.50210218387192,-1.7638467676729528,6.252685285099992,29.2531453581418,0,0,0
VRMEW,41572.0,0.04423,0.0479,0.0402,0.0479,0.04,1970-01-01 00:29:02.414400,15.0,-0.16075156576200414,0.19749999999999993,3.4624866737739874,44.50320745930032,-1.8523967331685505,0.15745862650280812,-2.0098553596713584,5.100501523111112,16.768431392286292,1,0,0
WGSWW,38250.0,0.2114,0.2299,0.25,0.25,0.2,1970-01-01 00:29:02.414400,114.0,0.08742931709438889,0.24999999999999994,4.322815424257493,44.796524283914934,-0.11325178181296636,0.9613814878253466,-1.074633269638313,5.443193840146565,19.2361556388561,0,0,0
ADNWW,10754.0,0.01337,0.013,0.0135,0.0139,0.013,1970-01-01 00:29:02.414400,28.0,0.0384615384615385,0.06923076923076922,2.344656172328086,44.2919500566786,-3.083755822244669,-0.5566888334487594,-2.5270669887959096,4.661071183221763,15.31973036802297,0,0,0
UWMC.WS,20072.0,0.1999,0.2,0.1999,0.2,0.1999,1970-01-01 00:29:02.414400,52.0,-0.0005000000000000837,0.000500250125062615,2.470886574586996,44.7463609097611,-4.670968046673092,-1.8490390506516743,-2.821928996021418,5.025487572533247,14.834032307121847,1,0,0
BNZIW,6024.0,0.01708,0.0175,0.016968,0.0175,0.0169,1970-01-01 00:29:02.414400,15.0,-0.030400000000000066,0.03550295857988186,2.713024680237795,46.40694436736386,4.120328675943185,3.929124754304935,0.19120392163824995,6.905223400717416,33.33320413753963,1,0,0
HSPOR,6525.0,0.1062,0.1002,0.1152,0.123,0.0949,1970-01-01 00:29:02.414400,44.0,0.1497005988023952,0.29610115911485774,2.152470805568384,46.402561289458305,2.631677081897273,3.4927680170335025,-0.8610909351362297,6.058029921836105,35.58873266469316,0,0,0
COLAR,441041.0,0.1651,0.168,0.17,0.1701,0.16,1970-01-01 00:29:02.414400,18.0,0.011904761904761915,0.06312499999999999,4.78798057194222,44.78799371789609,-4.734789003057092,-2.517472718631752,-2.2173162844253396,4.079854568618919,19.007895119613547,0,0,0
CELUW,6953.0,0.05475,0.06,0.06,0.06,0.054,1970-01-01 00:29:02.414400,44.0,0.0,0.11111111111111108,2.0874864897321963,44.84834406449483,-1.3012539823262905,-0.8746551460604333,-0.42659883626585726,4.2469807194848626,16.192776145189058,0,0,0
MRNOW,3884.0,0.2171,0.211489,0.2182,0.2582,0.1916,1970-01-01 00:29:02.414400,35.0,0.0317321468256032,0.3475991649269311,1.2075612486009202,45.67252476189624,-2.0141405632986746,-0.24661020789332547,-1.7675303554053492,4.45192440049332,19.328755648603117,0,0,0
HSPOW,5900.0,0.0198,0.0198,0.0198,0.0198,0.0198,1970-01-01 00:29:02.414400,10.0,0.0,0.0,1.369735803500952,45.48222492157138,-2.7508193445613607,-0.8216459859738638,-1.9291733585874968,4.669443575953243,17.618916711850286,0,0,0
SVIIW,19949.0,0.098,0.08,0.095,0.105,0.0702,1970-01-01 00:29:02.414400,37.0,0.1875,0.4957264957264957,3.519086931978549,47.797337842922566,6.991856228486476,21.760361239939765,-14.76850501145329,8.672642429040206,107.29238051808184,0,0,0
RIBBR,250812.0,0.1598,0.155,0.16,0.17,0.155,1970-01-01 00:29:02.414400,38.0,0.03225806451612906,0.09677419354838718,4.218461445308952,47.94541824167734,57.87027109039846,52.56342084163002,5.306850248768441,8.589200829085685,282.6363910240811,1,0,0
MSSAW,15302.0,0.01706,0.0165,0.0253,0.0253,0.0161,1970-01-01 00:29:02.414400,20.0,0.5333333333333332,0.5714285714285714,1.8303389871055715,47.63604580675605,-27.872467074063714,-16.819112025026833,-11.053355049036881,5.124240635163554,113.51828597446294,0,0,0
ZAPPW,6235.0,0.009072,0.0072,0.0094,0.0094,0.0072,1970-01-01 00:29:02.414400,32.0,0.30555555555555564,0.30555555555555564,2.488823247644899,47.45017191360115,-18.34361883405015,-20.22175136720559,1.8781325331554406,3.7804436902518543,58.269356584743555,1,0,0
EUDAW,5705.0,0.1282,0.12,0.13,0.13,0.12,1970-01-01 00:29:02.414400,13.0,0.08333333333333341,0.08333333333333341,2.520544313864098,47.32480552010532,-13.566589255689863,-16.07946904855188,2.512879792862016,3.337859940279047,45.84830507771908,1,0,0
FGIWW,2269.0,0.07958,0.0799,0.0749,0.0801,0.0749,1970-01-01 00:29:02.414400,16.0,-0.06257822277847315,0.06942590120160227,2.2293181371585775,46.668855302440484,-5.80681285723572,-4.5255018314177455,-1.281311025817974,3.139192653013268,26.06941000865742,1,0,0
LSBPW,45163.0,0.03523,0.036,0.0356,0.043,0.0322,1970-01-01 00:29:02.414400,49.0,-0.011111111111111044,0.33540372670807445,4.381354287931703,46.415249282951855,-1.5877642362491287,-1.9173913570715253,0.32962712082239665,3.5213325608437183,26.349776929996438,1,0,0
PERF.WS,105200.0,0.04181,0.041,0.045,0.045,0.035,1970-01-01 00:29:02.414400,31.0,0.09756097560975602,0.28571428571428553,3.3016351253805354,46.419540087621435,-5.5112805606383475,-3.231632196662304,-2.2796483639760434,4.175888275853079,21.134092352478923,0,0,0
GLACR,8822.0,0.2312,0.2317,0.2388,0.2452,0.2101,1970-01-01 00:29:02.414400,27.0,0.030643072939145546,0.1670633031889576,4.070314662729538,45.63254528126253,-0.477276800256913,-0.7781997248794825,0.30092292462256953,4.6288109071536985,18.12254421599428,1,0,0
SST.WS,22063.0,0.01797,0.017,0.0199,0.0199,0.0169,1970-01-01 00:29:02.414400,17.0,0.17058823529411762,0.17751479289940847,4.520550751956726,43.492364972522914,-1.7145472961400294,0.2183575883636601,-1.9329048845036896,3.9401475067976928,12.568162657633934,0,0,0
NVNIW,15997.0,0.04198,0.0453,0.0399,0.0453,0.0351,1970-01-01 00:29:02.414400,22.0,-0.11920529801324507,0.2905982905982906,3.5996849684968497,46.35325984438106,2.6298095044864773,4.559462721683057,-1.92965321719658,6.214040811206508,31.880844391069985,1,0,0
CDTTW,2306.0,0.01247,0.0125,0.0125,0.0125,0.0125,1970-01-01 00:29:02.414400,6.0,0.0,0.0,1.5219112988384371,46.385515754233616,-3.382334923006532,0.09406019525588716,-3.476395118262419,5.566122697516049,25.995021575819496,0,0,0
GCTS.WS,13801.0,0.09011,0.094215,0.0899,0.094215,0.0899,1970-01-01 00:29:02.414400,25.0,-0.04579950114100727,0.04799777530589543,3.4831659179243855,46.856351982667476,-2.6505040917889637,-1.5471568230692512,-1.1033472687197126,5.3448332497074915,28.363791773053542,1,0,0
LEXXW,13820.0,0.2995,0.2514,0.29,0.32,0.2514,1970-01-01 00:29:02.414400,20.0,0.15354017501988848,0.2728719172633253,3.153954995663882,46.8439888084893,-5.280732283620255,-2.9544436078040013,-2.3262886758162535,5.016295906976795,22.832044793821716,0,0,0
MACIW,8868.0,0.1374,0.1329,0.13,0.1676,0.119734,1970-01-01 00:29:02.414400,81.0,-0.021820917983446094,0.3997694890340255,1.588336437885084,46.76095083134974,-3.942049236258711,-3.2671877687415716,-0.6748614675171396,4.762443234517673,21.835799616627664,1,0,0
OAKUW,3010.0,0.03012,0.0301,0.0301,0.0301,0.0301,1970-01-01 00:29:02.414400,2.0,0.0,0.0,1.2481340189086085,44.88135853862461,-0.822985098447063,0.5595567402092113,-1.3825418386562744,5.256318162476924,14.29903104746028,0,0,0
AMODW,26975.0,0.06499,0.065,0.0643,0.0652,0.0631,1970-01-01 00:29:02.414400,14.0,-0.010769230769230864,0.033280507131537095,4.142607039744456,46.21003825551789,0.3724756781412957,1.5473575980903385,-1.1748819199490428,6.2032296999329075,22.102642570732204,1,0,0
OPTXW,30050.0,0.06017,0.0645,0.0601,0.0645,0.06,1970-01-01 00:29:02.414400,59.0,-0.0682170542635659,0.07500000000000007,4.497021938882404,44.51192569971852,-1.05705059298732,-0.799181531022265,-0.257869061965055,4.8007442709064145,14.09407252903453,1,0,0
BRLSW,50000.0,0.1,0.1,0.1,0.1,0.1,1970-01-01 00:29:02.414400,4.0,0.0,0.0,4.119498409873614,45.943698786402976,-0.15289370485400866,2.2099605843097754,-2.362854289163784,5.563445527456173,22.607483354486924,0,0,0
GCLWW,85296.0,0.07139,0.07,0.08,0.08,0.0614,1970-01-01 00:29:02.414400,85.0,0.14285714285714277,0.3029315960912052,4.576751373626374,46.17573460795641,-2.0493928263793357,-0.09407049427902153,-1.9553223321003141,5.1872863867059875,21.75653393923944,0,0,0
BDMDW,2532.0,0.09138,0.0867,0.1099,0.1099,0.0773,1970-01-01 00:29:02.414400,20.0,0.2675893886966551,0.42173350582147484,1.5480557593543653,46.797458776353196,-2.9093131319654013,0.8465867994760999,-3.755899931441501,5.128896314835096,29.995084623947463,0,0,0
JSPRW,4306.0,0.1182,0.12655,0.143,0.143,0.100533,1970-01-01 00:29:02.414400,36.0,0.1299881469774792,0.42241850934519004,1.924211278934668,47.08170088342294,-0.5708472825614948,1.0364134573870054,-1.6072607399485002,5.428597764134556,36.07058620656436,0,0,0
NLSPW,13966.0,0.01173,0.00779,0.0108,0.0149,0.0075,1970-01-01 00:29:02.414400,29.0,0.3863928112965341,0.9866666666666667,3.022682018872825,44.37561050528804,2.3079598466302436,2.128910168160195,0.1790496784700486,5.128916703565423,19.194233564728638,1,0,0
IVDAW,2030.0,0.1812,0.180002,0.180001,0.1898,0.18,1970-01-01 00:29:02.414400,16.0,-5.555493827851914e-06,0.05444444444444446,1.868900754925428,45.722891890333976,-4.606482160759871,-1.3891561752354162,-3.2173259855244547,5.125707276733377,19.57728889909736,1,0,0
ODVWZ,5200.0,0.1343,0.129949,0.127001,0.14,0.119999,1970-01-01 00:29:02.414400,33.0,-0.022685822899753027,0.16667638896990825,2.3168775619319195,45.01710959442279,-0.04758471434508493,0.501138466501824,-0.548723180846909,4.904427953574912,19.563308339349557,1,0,0
MNTSW,7200.0,0.02885,0.0295,0.028,0.03,0.028,1970-01-01 00:29:02.414400,15.0,-0.05084745762711857,0.07142857142857137,1.6356944886182925,46.12803730495281,-2.1184352065892895,0.5284997892643476,-2.6469349958536372,5.093452611792737,25.710736770278892,1,0,0
BCTXW,57530.0,0.101,0.101,0.1097,0.1097,0.0876,1970-01-01 00:29:02.414400,119.0,0.08613861386138613,0.25228310502283113,4.546388493756915,46.14414770015803,-3.9472978460519776,-0.7596090651589946,-3.187688780892983,4.970408468900468,25.930913914992253,0,0,0
IROHR,10056.0,0.2716,0.2799,0.2611,0.28,0.2518,1970-01-01 00:29:02.414400,54.0,-0.06716684530189349,0.11199364575059571,3.6198704103671706,46.287382136085164,-3.225601702372014,-1.371461288352923,-1.8541404140190911,5.185797337404854,26.719976758193013,1,0,0
MSAIW,1730.0,0.06161,0.060149,0.0639,0.0639,0.060149,1970-01-01 00:29:02.414400,5.0,0.06236180152620987,0.06236180152620987,2.605421686746988,43.4245975750404,-1.464826657012722,-0.1938201538395761,-1.271006503173146,5.170752059724458,11.796193136809874,0,0,0
ASBPW,25210.0,0.06421,0.0631,0.08,0.08,0.0631,1970-01-01 00:29:02.414400,15.0,0.2678288431061806,0.2678288431061806,4.326411532521023,45.339299360577314,-0.1516302693207976,-0.009831742475521165,-0.14179852684527644,6.471385905589342,16.87810945383427,0,0,0
VSSYW,4436.0,0.06852,0.064799,0.08,0.08,0.064799,1970-01-01 00:29:02.414400,25.0,0.23458695350236897,0.23458695350236897,3.33985845505195,45.88413012306385,-3.1656670352582346,-1.115123839871767,-2.0505431953864672,4.868098673516416,20.203457939513036,0,0,0
ANGHW,1802.0,0.01274,0.0138,0.015,0.015,0.012,1970-01-01 00:29:02.414400,11.0,0.08695652173913042,0.24999999999999992,1.2524325827078122,45.87257838474016,-5.314390730224531,-2.4802304018920527,-2.8341603283324783,5.323813437007416,17.42492342743726,0,0,0
SYTAW,502.0,0.06002,0.06,0.06,0.06,0.06,1970-01-01 00:29:02.414400,3.0,0.0,0.0,1.4695550351288056,45.80666961792933,-1.5346267959725353,-0.7681303497043468,-0.7664964462681885,6.354029666053348,19.39223565580469,0,0,0
OCEAW,1000.0,0.021,0.021,0.021,0.021,0.021,1970-01-01 00:29:02.414400,4.0,0.0,0.0,2.02757502027575,46.270983454469516,-3.8820725986585796,-2.3520085989856723,-1.5300639996729073,6.401299230882212,18.044783828754625,0,0,0
